전체주중주말,주운행선,Date,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비 운영_원자료,개인운송장비 운영_전기대비증감,개인운송장비 운영_전년동기대비증감,개인운송장비 운영_이동평균(3기간),철도 여객수송_원자료,철도 여객수송_전기대비증감,철도 여객수송_전년동기대비증감,철도 여객수송_이동평균(3기간),도로 여객수송_원자료,도로 여객수송_전기대비증감,도로 여객수송_전년동기대비증감,도로 여객수송_이동평균(3기간),항공 및 수상여객운송_원자료,항공 및 수상여객운송_전기대비증감,항공 및 수상여객운송_전년동기대비증감,항공 및 수상여객운송_이동평균(3기간),기타 여객운송_원자료,기타 여객운송_전기대비증감,기타 여객운송_전년동기대비증감,기타 여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,출생아수(명),사망자수(명),자연증가건수(명),조출생률(천명당),조사망률(천명당),자연증가율(천명당),합계출산율(명),출생성비(명),혼인건수(건),조혼인율(천명당),이혼건수(건),조이혼율(천명당),News_Count,Sentiment
주말,전라선,2018-02-01,12,12,0,2,2,4440,226320,233180,348685.7519,28869.83601,358739.8446,12.36373277,144.9641789,7.653490319,0,178,42,18,118,60,60,96,360,7772.666667,0,0,0,0,0,0,0,0,27348,116,27,27464,4.6,0.9,-0.3,4.3,44093,20,275,44089,16744,-96,247,16624,62,0.2,-0.4,62.3,59.2,-0.3,-0.1,59.6,109.8,-1.8,15.4,110.4,98.855,0.749,1.223,98.6,100.095,-0.35,-1.792,100.5,109.284,0.609,3.055,109,100,0,-0.497,100,92.112,0,-0.071,92.1,99.819,1.709,5.425,97.8,96.78,1.273,1.941,96.2,2311009,2231336,79673,1045415,790477,11323,3669,54618,185328,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,59,17
주말,전라선,2018-03-01,14,14,0,0,0,5320,271565,283691,396476.4812,32789.83061,413833.2748,14.62436666,169.3077827,8.819113536,0,190,0,5,185,70,70,112,420,9456.366667,0,0,0,0,0,0,0,0,27811,463,232,27729,4.5,-0.1,0.4,4.4,44100,7,254,44105,16289,-455,22,16375,63.1,1.1,0.2,62.9,60.2,1,-0.1,60.1,109.7,-0.1,12.7,109.4,98.751,-0.104,1.186,98.8,100.926,0.831,-1.011,100.7,108.958,-0.326,2.813,108.9,100,0,-0.497,100,92.112,0,-0.071,92.1,95.577,-4.242,5.763,97,96.24,-0.54,1.62,96.5,2252565,2180324,72241,1366100,1085542,14678,4029,44090,217761,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,42,21
주말,전라선,2018-04-01,13,13,0,0,0,4940,252825,292829,368660.1909,30804.78779,426785.2848,15.05627989,155.5941086,9.184077397,0,209,0,2,207,65,65,104,390,9760.966667,0,0,0,0,0,0,0,0,28029,218,118,28008,4.1,-0.4,-0.1,4.2,44122,22,251,44121,16093,-196,133,16113,63.5,0.4,-0.1,63.5,60.9,0.7,-0.1,60.8,108.7,-1,6.9,109.3,98.931,0.18,1.489,98.9,100.996,0.07,-0.971,101.1,108.318,-0.64,3.454,109,100,0,-0.497,100,92.112,0,-0.071,92.1,95.473,-0.104,2.243,96.8,96.405,0.165,1.923,96.3,2230200,2140152,90048,1331709,1091353,15462,5434,13556,205904,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,46,13
주말,전라선,2018-05-01,12,12,0,1,0,4560,234295,289970,333393.444,27986.41387,412058.203,14.85178702,142.97831,8.915961943,0,224,0,0,224,60,60,96,360,9665.666667,0,0,0,0,0,0,0,0,28184,155,197,28125,4,-0.1,0.4,3.9,44141,19,239,44141,15956,-137,40,16016,63.9,0.4,0.2,63.7,61.3,0.4,-0.2,61.2,109.6,0.9,0.4,108.4,98.979,0.048,1.433,98.9,101.356,0.36,-0.531,101.1,109.767,1.449,5.292,109.9,100,0,-1.109,100,92.112,0,-0.071,92.1,99.462,3.989,3.078,97.7,96.231,-0.174,2.033,96.2,2331565,2244523,87042,1238021,991449,15568,5271,19532,206201,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,79,7
주말,전라선,2018-06-01,14,14,0,0,0,5320,273140,295916,399844.9523,33034.67353,433045.8808,15.16740133,169.5054715,9.214296644,0,258,0,0,258,70,70,112,420,9863.866667,0,0,0,0,0,0,0,0,28161,-23,80,28156,3.7,-0.3,-0.1,3.8,44161,20,237,44163,16000,44,156,16007,63.8,-0.1,-0.1,63.8,61.4,0.1,-0.1,61.3,106.9,-2.7,-5.7,106.2,98.779,-0.2,1.441,98.8,100.846,-0.51,-0.781,100.5,111.73,1.963,8.21,111.1,100,0,0,100,92.112,0,0.194,92.1,98.223,-1.239,4.336,101.5,96.084,-0.147,1.95,96.1,2323986,2248180,75806,1282093,1055855,13647,4822,19732,188037,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,93,5
주말,전라선,2018-07-01,13,13,0,0,0,4940,250566,262516,379931.8143,31349.76295,397935.5948,13.61987784,157.5942289,8.455818066,0,223,0,0,223,65,65,104,390,8750.533333,0,0,0,0,0,0,0,0,28123,-38,86,28108,3.7,0,0.3,3.8,44187,26,241,44186,16064,64,155,16079,63.6,-0.2,-0.2,63.6,61.3,-0.1,-0.3,61.2,102.1,-4.8,-10.6,103,98.59,-0.189,1.091,98.9,99.364,-1.482,-1.822,99.8,111.877,0.147,9.88,112,100,0,0,100,92.112,0,0.194,92.1,106.848,8.625,6.157,104.2,96.011,-0.073,1.639,96,2495297,2415096,80201,1254833,1030612,14602,5372,17020,187227,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,180,14
주말,전라선,2018-08-01,13,13,0,0,0,4940,250496,265795,383699.8584,31959.38788,407013.9575,13.79448247,156.1377812,8.736840671,0,219,0,0,219,65,65,104,390,8859.833333,0,0,0,0,0,0,0,0,28039,-84,136,28080,4,0.3,0.4,3.8,44211,24,244,44212,16172,108,108,16131,63.4,-0.2,-0.1,63.5,60.9,-0.4,-0.3,61.1,100.1,-2,-11.2,101.1,99.462,0.872,1.404,99.4,99.224,-0.14,-1.372,99.3,112.496,0.619,9.501,112.5,100,0,0,100,92.112,0,0.194,92.1,107.599,0.751,5.706,105.3,96.038,0.027,1.638,96.1,2519860,2432538,87322,1391727,1100711,14347,5196,61752,209721,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,79,9
주말,전라선,2018-09-01,14,14,0,1,1,5544,280378,294442,409204.5807,33479.44872,429432.8604,14.70514993,171.1423431,9.022183135,0,248,39,22,187,70,70,112,448,9201.3125,0,0,0,0,0,0,0,0,28079,40,136,28060,3.6,-0.4,0.3,3.7,44237,26,250,44237,16158,-14,114,16176,63.5,0.1,0,63.4,61.2,0.3,-0.2,61.1,101,0.9,-7.9,100.4,100.221,0.759,2.049,99.9,99.364,0.14,-1.562,99.5,113.147,0.651,8.651,113.9,100,0,0,100,92.112,0,-0.018,92.1,101.489,-6.11,6.626,103.4,96.24,0.202,1.62,96.3,2225756,2151437,74319,1278604,1013326,15785,5633,37268,206592,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,73,14
주말,전라선,2018-10-01,12,12,0,0,0,4752,240394,288515,344680.9048,28555.8149,413163.6471,14.40158408,144.8624422,8.790027509,0,226,0,24,202,60,60,96,384,9016.09375,0,0,0,0,0,0,0,0,28063,-16,143,28078,3.5,-0.1,0.3,3.4,44262,25,247,44261,16199,41,104,16183,63.4,-0.1,0,63.4,61.2,0,-0.2,61.3,100.2,-0.8,-10.3,99.3,100.041,-0.18,1.964,99.9,99.795,0.431,-1.381,99.4,115.993,2.846,9.806,113.9,100,0,0,100,92.112,0,-0.018,92.2,101.226,-0.263,4.185,100.5,96.496,0.256,1.803,96.5,2347876,2269603,78273,1527832,1269201,17118,5775,15180,220558,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,60,3
주말,전라선,2018-11-01,13,13,0,0,0,5148,260561,324533,368912.4358,30533.09966,459336.9895,16.19015248,157.0964829,9.761707351,0,246,0,26,220,65,65,104,416,10141.65625,0,0,0,0,0,0,0,0,28092,29,203,27912,3.2,-0.3,0.1,3.4,44284,22,244,44287,16192,-7,41,16375,63.4,0,0.1,63,61.4,0.2,0,60.9,96.6,-3.6,-17.3,98.2,99.33,-0.711,1.983,99.5,99.154,-0.641,-1.442,99.5,112.675,-3.318,5.491,111.5,100,0,0,100,92.369,0.257,0.239,92.3,98.918,-2.308,6.035,100.5,96.707,0.211,2.133,96.8,2295810,2211850,83960,1350390,1130709,15389,6359,16243,181690,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,132,12
주말,전라선,2018-12-01,14,14,0,0,0,5544,280448,318323,405237.3505,33710.81649,459657.7667,15.89067485,168.3767505,9.813473328,0,267,0,28,239,70,70,112,448,9947.59375,0,0,0,0,0,0,0,0,27582,-510,66,27710,3.4,0.2,0.1,3.7,44316,32,256,44306,16733,541,190,16596,62.2,-1.2,-0.3,62.5,60.1,-1.3,-0.3,60.2,97.8,1.2,-14.5,97.6,98.988,-0.342,1.29,99.1,99.424,0.27,-0.541,99.3,105.725,-6.95,-2.383,106.3,100,0,0,100,92.369,0,0.239,92.4,101.254,2.336,5.311,100,97.119,0.412,2.445,97.2,2495279,2414465,80814,1324119,1112381,12965,5331,19162,174280,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,659,40
주말,전라선,2019-01-01,12,12,0,0,0,4752,240814,243300,349867.7686,29011.53679,353354.1912,12.12425552,144.7337999,7.519375803,0,205,0,0,205,60,60,96,384,7603.125,0,0,0,0,0,0,0,0,27455,-127,223,27562,4.5,1.1,0.8,4.2,44319,3,246,44339,16864,131,24,16777,61.9,-0.3,0.1,62.1,59.2,-0.9,-0.3,59.6,98.5,0.7,-13.1,99,98.884,-0.104,0.778,99.1,99.434,0.01,-1.011,99.4,100.444,-5.281,-8.231,102,100,0,0,100,92.581,0.212,0.469,92.9,99.837,-1.417,1.727,99.9,97.75,0.631,2.243,97.7,2912331,2831747,80584,1104803,884293,13675,4439,15995,186401,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,75,20
주말,전라선,2019-02-01,12,12,0,0,0,4752,240499,244968,353827.0554,29221.43299,360025.2138,12.22208775,145.3255025,7.634314036,0,191,39,0,152,60,60,96,384,7655.25,0,0,0,0,0,0,0,0,27649,194,301,27702,4.7,0.2,0.1,4.5,44382,63,289,44370,16734,-130,-10,16669,62.3,0.4,0.3,62.4,59.4,0.2,0.2,59.7,100.6,2.1,-9.2,100,99.311,0.427,0.456,99.1,99.264,-0.17,-0.831,99.3,99.824,-0.62,-9.46,100.4,100,0,0,100,93.731,1.15,1.619,93.9,98.495,-1.342,-1.324,97.6,98.336,0.586,1.556,98.1,2617946,2539017,78929,1201802,907928,13061,3789,64760,212264,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,20,4
주말,전라선,2019-03-01,15,15,0,1,0,5940,300720,334053,429788.288,35676.6514,477335.7783,16.66288515,180.8004885,10.18243389,0,259,0,0,259,75,75,120,480,10439.15625,0,0,0,0,0,0,0,0,28002,353,191,27978,4.3,-0.4,-0.2,4.5,44409,27,309,44412,16408,-326,119,16434,63.1,0.8,0,63,60.4,1,0.2,60.2,100.8,0.2,-8.9,101.4,99.121,-0.19,0.37,99.3,99.064,-0.2,-1.862,99.3,100.958,1.134,-8,101.5,100,0,0,100,95.455,1.724,3.343,95,94.375,-4.12,-1.202,96.7,98.345,0.009,2.105,98.3,2334153,2257551,76602,1535641,1251744,16103,5139,45801,216854,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,72,15
주말,전라선,2019-04-01,12,12,0,0,0,4752,241081,290105,340796.929,28419.42689,409848.566,14.43995388,143.9087015,8.772265945,0,216,0,0,216,60,60,96,384,9065.78125,0,0,0,0,0,0,0,0,28284,282,255,28251,4.4,0.1,0.3,4.2,44444,35,322,44438,16160,-248,67,16187,63.6,0.5,0.1,63.6,60.8,0.4,-0.1,60.9,102.8,2,-5.9,100.8,99.481,0.36,0.55,99.4,99.464,0.4,-1.532,99.3,103.635,2.677,-4.683,104.3,100,0,0,100,95.791,0.336,3.679,96,97.322,2.947,1.849,96.6,98.309,-0.036,1.904,98.3,2246417,2161720,84697,1635066,1382540,14794,6914,13523,217295,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,56,13
주말,전라선,2019-05-01,13,13,0,2,0,5148,261179,322313,363128.6951,30334.62663,447721.3364,16.04271923,155.6375585,9.60759208,0,224,0,0,224,65,65,104,416,10072.28125,0,0,0,0,0,0,0,0,28468,184,284,28432,4,-0.4,0,4.1,44460,16,319,44466,15992,-168,36,16034,64,0.4,0.1,63.9,61.5,0.7,0.2,61.3,98.9,-3.9,-10.7,100.1,99.652,0.171,0.673,99.5,99.294,-0.17,-2.062,99.3,108.297,4.662,-1.47,107,100,0,0,100,96.87,1.079,4.758,96.5,98.129,0.807,-1.333,98.3,98.272,-0.037,2.041,98.3,2401204,2315246,85958,1485684,1233562,15020,6457,20702,209943,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,54,10
주말,전라선,2019-06-01,14,14,0,0,0,5544,280704,314160,402252.5685,33461.598,449996.2216,15.66836041,168.3495856,9.610070061,0,242,0,0,242,70,70,112,448,9817.5,0,0,0,0,0,0,0,0,28545,77,384,28498,4,0,0.3,4,44495,35,334,44495,15951,-41,-49,15998,64.2,0.2,0.4,64.1,61.6,0.1,0.2,61.5,98.6,-0.3,-8.3,98.1,99.491,-0.161,0.712,99.4,98.994,-0.3,-1.852,99.2,108.927,0.63,-2.803,108,100,0,0,100,96.914,0.044,4.802,96.9,99.387,1.258,1.164,100.5,98.245,-0.027,2.161,98.2,2495798,2426194,69604,1476218,1237840,15006,7327,23818,192227,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,65,14
주말,전라선,2019-07-01,12,12,0,0,0,4752,240662,256903,355229.2771,28981.33783,378696.0735,12.80865244,147.1069209,7.934558343,0,205,0,0,205,60,60,96,384,8028.21875,0,0,0,0,0,0,0,0,28480,-65,357,28414,3.9,-0.1,0.2,3.6,44530,35,343,44524,16050,99,-14,16110,64,-0.2,0.4,63.8,61.5,-0.1,0.2,61.5,96.9,-1.7,-5.2,96.3,99.187,-0.304,0.597,99.4,99.274,0.28,-0.09,99,106.816,-2.111,-5.061,107.5,100,0,0,100,96.967,0.053,4.855,97,104.032,4.645,-2.816,103.9,98.144,-0.101,2.133,98.2,2642585,2586456,56129,1448067,1218767,14158,6463,19169,189510,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,73,20
주말,전라선,2019-08-01,14,14,0,0,0,5544,280809,315335,416053.5907,34567.05935,467092.2797,15.72155828,168.55118,9.963123986,0,243,0,0,243,70,70,112,448,9854.21875,0,0,0,0,0,0,0,0,28216,-264,177,28328,3,-0.9,-1,3.3,44546,16,335,44550,16330,280,158,16222,63.3,-0.7,-0.1,63.6,61.4,-0.1,0.5,61.5,93.3,-3.6,-6.8,96.1,99.425,0.238,-0.037,99.5,98.794,-0.48,-0.43,98.8,106.806,-0.01,-5.69,107.3,100,0,0,100,96.985,0.018,4.873,97.1,108.359,4.327,0.76,104.3,98.3,0.156,2.262,98.2,2427634,2387516,40118,1586299,1251764,14575,6388,71128,242444,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,85,34
주말,전라선,2019-09-01,13,13,0,2,2,5180,262941,289432,382483.8071,30838.57721,419666.0089,14.30946207,161.2460137,8.70138363,0,225,39,12,174,65,65,104,420,8959.88795,0,0,0,0,0,0,0,0,28288,72,209,28292,3.1,0.1,-0.5,3,44573,27,336,44573,16285,-45,127,16281,63.5,0.2,0,63.5,61.5,0.1,0.3,61.5,98,4.7,-3,97,99.794,0.369,-0.427,99.8,98.443,-0.351,-0.921,98.6,108.36,1.554,-4.787,108.1,100,0,0,100,97.232,0.247,5.12,97.9,100.485,-7.874,-1.004,102.5,98.162,-0.138,1.922,98.2,2049830,2022804,27026,1459664,1178421,16668,6903,39247,218425,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,102,8
주말,전라선,2019-10-01,12,12,0,0,0,4816,243814,295658,339951.4842,27968.80039,411846.876,14.5407064,145.8667087,8.70592415,0,239,0,27,212,60,60,96,392,9048.56903,0,0,0,0,0,0,0,0,28373,85,310,28347,3,-0.1,-0.5,3.1,44601,28,339,44600,16228,-57,29,16253,63.6,0.1,0.2,63.6,61.7,0.2,0.5,61.6,99.7,1.7,-0.5,99.9,100.041,0.247,0,99.8,98.503,0.06,-1.292,98.1,109.084,0.724,-6.909,108.8,100,0,0,100,99.461,2.229,7.349,98.7,98.739,-1.746,-2.487,98.8,98.226,0.064,1.73,98.3,2153847,2119868,33979,1656195,1403576,16070,6944,17414,212191,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,297,23
주말,전라선,2019-11-01,14,14,0,0,0,5256,266417,346472,394666.2913,32071.45714,514991.1969,18.28140676,172.2914016,10.6743534,0,267,0,32,235,67,67,106,427,11420.43981,0,0,0,0,0,0,0,0,28380,7,288,28283,3.1,0.1,-0.1,3.2,44625,24,341,44629,16245,17,53,16346,63.6,0,0.2,63.4,61.7,0,0.3,61.4,102,2.3,5.4,101.1,99.481,-0.56,0.151,99.7,97.382,-1.121,-1.772,98,108.822,-0.262,-3.853,109.1,100,0,0,100,99.461,0,7.092,99.5,97.266,-1.473,-1.652,97.8,98.565,0.339,1.858,98.5,2090192,2057152,33040,1456429,1234503,16028,7115,21568,177215,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,612,33
주말,전라선,2019-12-01,13,13,0,0,0,5184,262761,319494,371317.9573,30330.6086,450959.6843,15.80035353,159.1903409,9.43663549,0,254,0,28,226,64,64,102,423,9817.998189,0,0,0,0,0,0,0,0,28095,-285,513,28142,3.4,0.3,0,3.5,44661,36,345,44650,16566,321,-167,16508,62.9,-0.7,0.7,63,60.8,-0.9,0.7,60.8,101.6,-0.4,3.8,103,99.719,0.238,0.731,99.8,98.183,0.801,-1.241,98.6,109.305,0.483,3.58,109.4,100,0,0,100,99.461,0,7.092,99.6,97.454,0.188,-3.8,98.6,98.62,0.055,1.501,98.7,2342310,2305952,36358,1456888,1247337,13287,6332,22536,167396,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,61,14
주말,전라선,2020-01-01,13,13,0,3,3,5236,265211,295206,380664.1644,31010.57965,423136.3715,14.45803578,159.581833,8.852799126,0,213,39,0,174,65,65,104,427,8981.094819,0,18,13.01,2.78,0,14.88,0,0,27952,-143,497,28013,4.1,0.7,-0.4,3.9,44665,4,346,44675,16713,147,-151,16662,62.6,-0.3,0.7,62.7,60,-0.8,0.8,60.3,105.4,3.8,6.9,101.6,100.09,0.371,1.206,100,100.2,2.017,0.766,100,110.15,0.845,9.706,109.6,100,0,0,100,99.88,0.419,7.299,99.7,100.99,3.536,1.153,99,98.93,0.31,1.18,99.2,2513030,2480096,32934,1272708,1030497,13149,5648,20593,202821,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,44,13
주말,전라선,2020-02-01,13,13,0,0,0,5228,264626,185862,399917.154,31501.74781,280526.4364,9.151034515,165.0407685,5.694625182,0,236,0,0,236,65,65,104,426,5692.982376,0,6911,402.07,468.52,39,459.5,33,0,27991,39,342,27911,4.1,0,-0.6,4.1,44698,33,316,44692,16708,-5,-26,16781,62.6,0,0.3,62.5,60,0,0.6,59.8,97.9,-7.5,-2.7,94.2,100.16,0.07,0.849,100.1,101.5,1.3,2.236,100.1,109.31,-0.84,9.486,108.1,100,0,0,100,99.88,0,6.149,99.9,98.69,-2.3,0.195,98.3,99.99,1.06,1.654,99.5,1046779,1027010,19769,685212,503976,6957,3499,42065,128715,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,59,15
주말,전라선,2020-03-01,13,13,0,1,0,5148,260221,106792,396022.2624,30513.62039,162358.7603,5.359249097,168.695314,3.204404217,0,232,0,0,232,63,63,100,421,3320.181631,0,103716,708.35,817.64,1108,788.08,39,0,27789,-202,-213,27838,4.2,0.1,-0.1,4.2,44712,14,303,44712,16923,215,515,16874,62.2,-0.4,-0.9,62.3,59.5,-0.5,-0.9,59.6,79.3,-18.6,-21.5,82.9,99.94,-0.22,0.819,99.9,98.59,-2.91,-0.474,99.6,104.85,-4.46,3.892,103.9,100,0,0,100,99.88,0,4.425,99.9,95.22,-3.47,0.845,96.4,99.5,-0.49,1.155,99.6,143366,130000,13366,83497,31497,1177,824,14209,35790,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,68,16
주말,전라선,2020-04-01,12,12,0,0,0,4528,228813,130568,361550.0026,28058.29124,205594.1135,6.838933884,154.6032368,4.020334315,0,202,0,0,202,52,52,80,376,4171.949597,0,126030,791.15,839.83,2588,818.45,36,0,27734,-55,-550,27911,4.2,0,-0.2,4.3,44725,13,281,44731,16991,68,831,16821,62,-0.2,-1.6,62.4,59.4,-0.1,-1.4,59.7,71.5,-7.8,-31.3,76.4,99.5,-0.44,0.019,99.6,98.58,-0.01,-0.884,98.7,97.65,-7.2,-5.985,98.5,100,0,0,100,99.88,0,4.089,99.9,95.33,0.11,-1.992,95.3,99.36,-0.14,1.051,99.4,31425,19172,12253,29415,5135,283,296,7150,16551,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,35,9
주말,전라선,2020-05-01,15,15,0,0,0,5708,287620,235813,451096.6072,35926.2424,369514.7003,12.28608685,188.3939463,7.404007818,0,265,0,6,259,65,65,100,476,7428.120488,0,166122,788.25,676.38,3916,793.74,45,0,28209,475,-259,28075,4.5,0.3,0.5,4.3,44756,31,296,44752,16548,-443,556,16677,63,1,-1,62.7,60.2,0.8,-1.3,60,78.4,6.9,-20.5,77.5,99.44,-0.06,-0.212,99.6,98.84,0.26,-0.454,98.8,93.02,-4.63,-15.277,95.6,100,0,0,100,99.88,0,3.01,99.9,95.31,-0.02,-2.819,95.5,99.32,-0.04,1.048,99.3,37802,24592,13210,30806,6111,435,253,2192,21815,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,34,4
주말,전라선,2020-06-01,12,12,0,1,0,4744,239696,192916,359858.7167,28502.39317,289318.5699,9.668486045,151.4905561,5.859482832,0,220,0,0,220,58,58,92,388,5980.018959,0,146923,699.96,644.43,3336,714.33,36,0,28283,74,-262,28245,4.3,-0.2,0.3,4.3,44775,19,280,44775,16492,-56,541,16530,63.2,0.2,-1,63.1,60.4,0.2,-1.2,60.4,82.7,4.3,-15.9,82.1,99.71,0.27,0.219,99.6,98.88,0.04,-0.114,99.6,96.13,3.11,-12.797,95.9,100,0,0,100,99.88,0,2.966,99.9,95.71,0.4,-3.677,97.1,99.32,0,1.075,99.4,48353,35877,12476,36938,9744,604,510,1860,24220,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,45,8
주말,전라선,2020-07-01,13,13,0,0,0,5204,263151,217439,382854.3691,31093.77789,316147.6955,10.76097555,160.0678511,6.603155565,0,245,0,0,245,65,65,104,423,6705.199298,0,177507,675.75,695.82,3797,679.42,39,0,28244,-39,-236,28159,4,-0.3,0.1,3.8,44795,20,265,44794,16551,59,501,16636,63.1,-0.1,-0.9,62.9,60.5,0.1,-1,60.4,85.1,2.4,-11.8,85.6,99.63,-0.08,0.443,99.8,101.02,2.14,1.746,100.2,98.59,2.46,-8.226,97.9,100,0,0,100,100.08,0.2,3.113,100,100.4,4.69,-3.632,102,99.54,0.22,1.396,99.5,65936,52310,13626,61012,12732,827,1298,1511,44644,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,46,5
주말,전라선,2020-08-01,14,14,0,1,0,5640,285989,202176,416016.276,33758.56211,294680.5195,9.921482687,172.6358332,6.189416338,0,266,0,1,265,70,70,112,460,6176.197631,0,229525,725.48,745.36,4326,729.12,42,0,27949,-295,-267,28068,3.1,-0.9,0.1,3.6,44813,18,267,44812,16864,313,534,16744,62.4,-0.7,-0.9,62.7,60.4,-0.1,-1,60.4,89.1,4,-4.2,84.8,100.19,0.56,0.765,100.2,100.76,-0.26,1.966,100.7,98.86,0.27,-7.946,98.7,100,0,0,100,100.08,0,3.095,100.1,109.78,9.38,1.421,104.1,99.56,0.02,1.26,99.8,88888,76310,12578,68797,8634,1187,1112,13719,44145,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,47,3
주말,전라선,2020-09-01,12,12,0,0,0,5008,253299,138857,348407.1117,27015.60935,190907.5396,6.594217537,154.7504772,3.861645977,0,252,0,0,252,72,72,120,416,4023.353175,0,269700,600,599.97,4431,600.03,24,0,28012,63,-276,28026,3.6,0.5,0.5,3.5,44829,16,256,44831,16817,-47,532,16806,62.5,0.1,-1,62.5,60.3,-0.1,-1.2,60.4,80.3,-8.8,-17.7,87.3,100.74,0.55,0.946,100.4,100.27,-0.49,1.827,100.6,98.51,-0.35,-9.85,98.3,100,0,0,100,100.13,0.05,2.898,100.1,102.21,-7.57,1.725,104.5,100.35,0.79,2.188,100.4,76798,63898,12900,65040,10619,1066,815,7889,44651,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,71,8
